Profile,Industrial,Residential,Commercial,Governmental,Others,Central,Eastern,Western,Southern
29416.66378,7080.620798,12819.48111,4508.501819,3263.690679,1744.369372,8633.473245,8576.681939,9195.480561,3011.028034
29364.54232,7080.620798,12789.56668,4497.981169,3256.074812,1740.298862,8615.475819,8566.406374,9178.129783,3004.530342
29773.73123,7080.620798,13024.41533,4580.575429,3315.864545,1772.255132,8756.767853,8647.076549,9314.34519,3055.541639
30380.95239,7080.620798,13372.92201,4703.142248,3404.59029,1819.67705,8966.439988,8766.788095,9516.483801,3131.240511
30718.43068,7080.620798,13566.61328,4771.261811,3453.901833,1846.032962,9082.970501,8833.32077,9628.827369,3173.312045
30873.57093,7080.620798,13655.65401,4802.576672,3476.570565,1858.148891,9136.540088,8863.906131,9680.472199,3192.652513
30800.5603,7080.620798,13613.75051,4787.839569,3465.902422,1852.447008,9111.329678,8849.512339,9656.1676,3183.550686
30927.16075,7080.620798,13686.41118,4813.393708,3484.400984,1862.334074,9155.044533,8874.471177,9698.31178,3199.333256
31187.73983,7080.620798,13835.96715,4865.991263,3522.476194,1882.684418,9245.021918,8925.843439,9785.056275,3231.818195
31575.85433,7080.620798,14058.72042,4944.33168,3579.186582,1912.994847,9379.037003,9002.358867,9914.256194,3280.202262
31947.59032,7080.620798,14272.07346,5019.366118,3633.503782,1942.026171,9507.396628,9075.645329,10038.00385,3326.544514
32486.50852,7080.620798,14581.37854,5128.146069,3712.249256,1984.113858,9693.483898,9181.891183,10217.405,3393.728436
33228.62509,7023.471413,15040.10683,5289.476884,3829.036139,2046.533825,9962.035982,9305.780728,10469.2682,3491.540176
33912.83977,6990.163155,15451.91978,5434.307974,3933.878923,2102.569938,10205.46309,9427.606514,10699.84598,3579.924179
34358.64466,7011.383788,15695.60438,5520.009766,3995.918187,2135.728531,10354.831,9523.818941,10846.46111,3633.533603
34484.97586,6902.767077,15830.44968,5567.433702,4030.24823,2154.077168,10421.8316,9506.121094,10897.6747,3659.348457
34219.74621,6913.628609,15671.99074,5511.705049,3989.906428,2132.515381,10327.91055,9458.092294,10808.46618,3625.277186
33865.58114,6973.02443,15434.63285,5428.228311,3929.477873,2100.217676,10192.83374,9411.56718,10685.55921,3575.621009
33249.29183,7003.890708,15063.20633,5297.60078,3834.917003,2049.677014,9973.386724,9302.174808,10477.79911,3495.931188
32400.73755,7044.538312,14552.86048,5118.116513,3704.988891,1980.233356,9671.633783,9150.82881,10191.89523,3386.379724
31566.78758,7071.376321,14058.82242,4944.367555,3579.212552,1913.008728,9377.896061,8996.945354,9912.017489,3279.928676
30965.67394,7080.620798,13708.51533,4821.167546,3490.028442,1865.341824,9168.343054,8882.063919,9711.132484,3204.13448
32742.26882,6837.171103,14867.89361,5228.91097,3785.19266,2023.100469,9834.197596,9136.823211,10323.07412,3448.173885
32041.51551,6824.216911,14473.14026,5090.079594,3684.693051,1969.385686,9595.017282,8993.590999,10090.89184,3362.015388
31943.32856,6909.575105,14367.79692,5053.031241,3657.873862,1955.051431,9542.741005,9007.714512,10051.00848,3341.86456
32072.04392,6888.294769,14453.885,5083.307681,3679.790884,1966.765587,9591.766527,9024.743342,10095.65115,3359.8829
32232.88547,6990.244053,14487.68545,5095.19501,3688.396085,1971.364874,9625.361149,9096.441082,10140.59708,3370.486161
32757.23852,7015.789475,14773.96959,5195.878695,3761.280697,2010.320062,9800.920698,9209.835353,10312.99552,3433.486954
32908.58475,6991.039692,14875.03761,5231.423451,3787.011437,2024.072565,9858.507375,9229.964932,10365.46436,3454.648083
33034.24585,6938.240213,14977.46273,5267.445491,3813.087681,2038.009732,9913.26246,9234.028618,10411.74813,3475.206642
32846.79739,6994.252883,14837.73139,5218.303173,3777.513708,2018.996242,9836.480726,9219.044104,10344.62494,3446.647621
32064.87113,6858.442611,14466.90153,5087.885484,3683.104742,1968.53677,9595.715173,9011.620101,10095.78066,3361.755202
31981.54939,6865.276482,14415.15789,5069.687688,3669.931413,1961.495921,9565.473431,8997.874012,10067.46732,3350.734629
32207.28644,6834.643946,14562.29787,5121.435561,3707.39154,1981.517518,9650.0133,9030.362043,10145.19627,3381.714818
32221.23954,6789.745016,14596.07523,5133.31477,3715.990863,1986.113663,9664.495344,9015.501782,10153.62722,3387.615198
32450.19335,6710.397644,14773.02068,5195.544971,3761.039115,2010.190942,9760.63136,9029.516176,10236.53486,3423.510959
33581.84119,6688.815207,15434.90218,5428.323032,3929.546441,2100.254324,10156.03229,9244.151168,10615.07044,3566.587287
33879.91393,6688.610458,15606.09467,5488.529965,3973.130056,2123.548787,10259.00022,9302.834866,10714.31352,3603.765327
35194.0693,6668.487058,16371.8866,5757.852434,4168.091768,2227.751443,10717.10656,9554.022876,11153.48123,3769.458636
35491.1493,6644.013498,16556.43808,5822.757609,4215.076425,2252.863688,10824.95533,9602.991706,11254.44028,3808.761981
36121.07232,6555.923964,16968.53203,5967.687528,4319.990751,2308.938039,11061.4268,9692.62678,11471.56424,3895.454498
36133.85439,6639.007776,16928.18326,5953.497211,4309.718424,2303.44771,11047.95742,9727.735351,11468.81328,3889.348332
35391.01883,6605.708909,16520.95392,5810.278135,4206.042572,2248.035296,10798.6252,9568.226816,11224.33774,3799.829081
35069.80575,6680.952191,16293.41295,5730.253924,4148.113291,2217.073396,10671.51563,9534.414048,11111.06387,3752.812211
34214.55495,6686.221934,15799.52838,5556.558947,4022.376028,2149.869653,10375.06514,9367.871311,10825.91399,3645.704505
34012.70157,6751.198968,15646.38454,5502.699569,3983.387389,2129.031101,10291.37992,9353.563081,10753.23962,3614.518948
33232.4532,6755.817885,15195.92018,5344.275108,3868.704406,2067.735622,10020.96769,9201.551537,10493.11228,3516.821691
33028.31996,6854.229502,15022.2785,5283.206812,3824.497254,2044.107892,9929.298769,9199.908154,10416.85961,3482.253429
33088.08147,6922.93085,15017.14759,5281.402318,3823.190986,2043.409721,9935.146977,9238.637209,10430.96049,3483.336795
32951.80221,6892.808854,14956.22001,5259.974608,3807.679533,2035.119198,9894.573519,9199.955233,10388.13433,3469.139119
33053.6569,6888.999258,15016.86465,5281.30281,3823.118952,2043.371221,9930.563699,9218.541263,10422.36211,3482.189822
33201.71487,7009.030669,15032.95013,5286.959936,3827.214128,2045.560001,9955.852174,9294.811263,10461.52773,3489.523697
33018.36646,6969.325742,14950.50783,5257.965682,3806.225276,2034.341931,9901.088477,9243.090977,10403.84075,3470.346254
33527.23154,6996.433691,15227.00606,5355.207746,3876.618509,2071.965533,10070.96375,9354.044733,10570.95162,3531.271445
32932.90505,6992.287353,14888.27984,5236.080633,3790.382757,2025.87446,9866.636572,9235.248974,10373.45517,3457.564333
32620.60343,6956.040514,14729.8418,5180.359328,3750.046274,2004.315516,9766.601297,9159.462405,10272.54919,3421.990542
32283.14984,6878.194344,14580.8435,5127.9579,3712.113041,1984.041054,9666.834958,9062.400372,10166.77817,3387.136334
31644.83892,6889.331594,14208.10118,4996.867615,3617.217185,1933.32135,9444.030413,8940.928041,9953.350916,3306.529553
31629.83497,6780.747703,14261.81017,5015.756607,3630.890868,1940.629627,9462.22123,8895.379334,9957.512507,3314.721902
31577.1783,6713.306284,14270.29568,5018.740889,3633.051181,1941.784266,9458.55512,8858.545164,9945.67052,3314.407494
31921.80233,6743.352548,14450.8435,5082.238011,3679.016554,1966.351725,9571.08587,8938.271885,10057.85921,3354.585368
33173.13237,6708.608607,15188.96891,5341.830405,3866.934693,2066.789751,10010.64569,9171.339366,10477.34579,3513.801525
34231.75682,6584.432591,15867.82184,5580.577172,4039.762748,2159.162464,10402.91409,9331.33695,10840.22367,3657.282102
35075.24407,6646.174389,16316.49447,5738.371497,4153.989577,2220.214139,10680.87906,9521.845017,11115.80686,3756.713143
35905.25227,6593.185361,16823.27923,5916.603361,4283.011078,2289.173234,10978.88445,9664.693943,11396.57759,3865.096288
35918.1201,6660.606428,16791.96911,5905.59186,4275.039886,2284.912811,10968.81594,9693.675897,11395.17593,3860.452329
35534.47719,6605.91419,16603.17216,5839.193586,4226.974379,2259.222877,10848.11687,9596.589653,11272.07646,3817.69421
34641.57778,6673.296954,16052.0307,5645.361852,4086.66018,2184.228088,10525.29716,9446.987712,10969.15605,3700.136855
33809.79619,6656.982853,15584.00376,5480.76078,3967.505967,2120.542837,10241.59626,9276.605848,10693.63892,3597.955168
32994.8819,6787.459868,15041.40872,5289.934749,3829.367587,2046.710976,9932.12421,9167.126368,10411.35868,3484.272643
32901.43046,6745.433852,15011.89377,5279.554592,3821.853422,2042.694824,9908.901331,9132.218538,10383.79333,3476.517255
32422.99782,6850.780524,14676.84123,5161.719481,3736.552946,1997.103635,9721.024721,9079.218173,10215.644,3407.110925
32089.01067,6843.691914,14489.22207,5095.735428,3688.787292,1971.573965,9607.225449,9010.593343,10105.06034,3366.131536
32261.16994,6942.203377,14531.49127,5110.601145,3699.548539,1977.32561,9645.468014,9083.173888,10154.06373,3378.464307
33108.58932,6903.105796,15040.29614,5289.543462,3829.084335,2046.559584,9946.495446,9234.904121,10439.45911,3487.730643
33741.45612,6987.832337,15354.89411,5400.184877,3909.177317,2089.367484,10146.78638,9392.904588,10642.99041,3558.774742
34458.00036,6964.286811,15779.65899,5549.571052,4017.317512,2147.16599,10399.27549,9524.933347,10883.50718,3650.284347
34517.73058,6982.027525,15803.75833,5558.046581,4023.452922,2150.445229,10416.08168,9543.667537,10901.89487,3656.086494
34600.50431,6942.477995,15873.96416,5582.737374,4041.326512,2159.998261,10453.17593,9544.47326,10932.78451,3670.07061
34554.38303,6918.785011,15861.09174,5578.210251,4038.049341,2158.246687,10442.35004,9526.08732,10919.42904,3666.51663
34067.08678,6888.031683,15599.06487,5486.057645,3971.340351,2122.59223,10280.70708,9417.955931,10759.80564,3608.618135
33797.64078,6801.676221,15493.98244,5449.101052,3944.587587,2108.293478,10206.25515,9330.963689,10677.3913,3583.030635
33106.6629,6796.898344,15100.14688,5310.592457,3844.321638,2054.70358,9968.690401,9192.865733,10447.7737,3497.333063
32911.27558,6714.957744,15035.03561,5287.693381,3827.745067,2045.843775,9918.860522,9122.205582,10389.64057,3480.568907
32996.50854,6676.786648,15105.86177,5312.602333,3845.776581,2055.481215,9956.507242,9124.03681,10421.23263,3494.731859
33125.94038,6663.784442,15187.60993,5341.352464,3866.588713,2066.604832,10003.99837,9144.453889,10465.41576,3512.072359
33593.06334,6604.196545,15489.90877,5447.668378,3943.550478,2107.739167,10178.12063,9213.17292,10625.94162,3575.828165
34193.99416,6632.387255,15818.6255,5563.275239,4027.237932,2152.468231,10379.55294,9342.701815,10823.60906,3648.130334
34979.1841,6589.023006,16294.16339,5730.517847,4148.304343,2217.17551,10660.01105,9480.49018,11088.64859,3750.034279
35106.4669,6581.718229,16371.40818,5757.684179,4167.969968,2227.686344,10705.53381,9502.718333,11131.63589,3766.578872
34718.72208,6682.664376,16090.93036,5659.042529,4096.56358,2189.521233,10549.91867,9465.870703,10994.04681,3708.885896
34280.43539,6656.387718,15854.46257,5575.87883,4036.361632,2157.344644,10404.23504,9369.157299,10850.36077,3656.682282
33417.66959,6752.094923,15304.35946,5382.412274,3896.311784,2082.491146,10085.72384,9236.606017,10555.08313,3540.256602
33016.62468,6732.616069,15085.36459,5305.393651,3840.558239,2052.692128,9951.436548,9149.901058,10423.22133,3492.065739
32986.67418,6730.754805,15069.24314,5299.723876,3836.453906,2050.498454,9941.495327,9143.266362,10413.40803,3488.504467
32518.01134,6798.267474,14761.51219,5191.497532,3758.109186,2008.624961,9765.135617,9077.352145,10251.7013,3423.822278
32906.71916,6915.057199,14917.57604,5246.383853,3797.841226,2029.860844,9874.217698,9199.793914,10371.2505,3461.457044
33182.23044,6895.804477,15086.752,5305.881592,3840.911458,2052.880915,9973.495105,9246.558358,10464.58927,3497.587707
33865.3695,6980.604399,15430.16096,5426.655585,3928.339381,2099.609177,10191.12915,9414.498608,10684.84958,3574.892166
34478.19736,6944.520464,15802.59544,5557.637604,4023.156864,2150.286993,10410.50399,9521.162004,10891.89737,3654.634004
34787.46521,6939.795295,15982.80764,5621.016694,4069.036794,2174.808785,10518.31054,9580.279697,10995.24838,3693.626596
34410.39503,6992.799507,15735.97204,5534.206726,4006.195324,2141.22143,10376.70039,9526.731886,10865.25546,3641.707297
33608.9369,6890.008941,15334.98089,5393.181568,3904.107643,2086.657857,10122.08334,9328.408826,10607.12482,3551.319908
33094.09771,6956.167102,15001.52502,5275.907992,3819.21366,2041.28393,9930.070584,9252.859812,10430.16061,3481.006698
32458.67971,6866.431021,14688.33799,5165.762793,3739.479888,1998.668019,9729.976982,9092.391455,10226.20247,3410.108807
32542.11543,6813.422594,14766.64833,5193.303869,3759.416788,2009.323845,9770.19671,9088.048595,10258.44739,3425.422728
32406.8987,6755.254058,14722.42752,5177.75179,3748.158686,2003.306642,9736.026894,9038.575176,10218.33996,3413.956673
32217.54194,6753.645782,14614.67172,5139.854997,3720.725313,1988.64412,9670.988585,9000.61332,10155.44036,3390.499666
32411.79848,6752.682254,14726.71574,5179.25992,3749.250416,2003.890147,9738.272334,9038.532391,10220.18792,3414.805838
32419.55366,6646.626586,14792.036,5202.232496,3765.880194,2012.77839,9763.777655,8998.462233,10231.71263,3425.601143
33495.97507,6604.478958,15434.02414,5428.014231,3929.322901,2100.134847,10144.53548,9194.143078,10593.59797,3563.698541
34243.87903,6588.928827,15872.19867,5582.116467,4040.877038,2159.758028,10406.1321,9335.490397,10843.87991,3658.376631
35307.36239,6564.616963,16496.52458,5801.686546,4199.823147,2244.711153,10778.58346,9535.616416,11199.9543,3793.208219
35631.86355,6587.6488,16669.54897,5862.537744,4243.873143,2268.254887,10885.67562,9608.624655,11306.03574,3831.527534
35473.13777,6652.876618,16541.01372,5817.332997,4211.149565,2250.764869,10816.82829,9602.917249,11247.69702,3805.695213
34434.00725,6688.879766,15923.95475,5600.318635,4054.053533,2166.800568,10450.26946,9412.178075,10898.74362,3672.816089
33597.8879,6690.496592,15443.14697,5431.222655,3931.645469,2101.376207,10161.21128,9247.974225,10620.27047,3568.431922
33553.85274,6794.518626,15358.17148,5401.3375,3910.011697,2089.813442,10123.61628,9280.094244,10596.83996,3553.302259
32994.48909,6749.056217,15063.22455,5297.607188,3834.921642,2049.679493,9940.254592,9151.985554,10414.46628,3487.782659
32604.97394,6858.71507,14776.73013,5196.849552,3761.983497,2010.695693,9782.152844,9118.206366,10275.55318,3429.061553
32651.8589,6864.708129,14800.1995,5205.103529,3767.958526,2013.889212,9797.052166,9129.800277,10290.65541,3434.351043
33191.93038,6881.665445,15100.43407,5310.693457,3844.394752,2054.742658,9979.887762,9242.924801,10469.01056,3500.107252
33835.90454,6904.329341,15457.02701,5436.104143,3935.179164,2103.264887,10197.37244,9378.771715,10681.4728,3578.287581
34331.32438,6918.703014,15733.11719,5533.202698,4005.468511,2140.832965,10365.34603,9482.079919,10845.18168,3638.716752
34671.05777,7019.511568,15870.24499,5581.429372,4040.379653,2159.492186,10460.95714,9588.598126,10949.77533,3671.727175
34657.49618,6944.662742,15905.42,5593.800123,4049.334802,2164.278512,10472.38485,9556.565951,10951.57238,3676.973001
33568.44663,6952.722116,15275.74861,5372.350084,3889.027795,2078.598017,10094.60373,9345.024802,10588.35771,3540.460387
33357.49392,6904.252453,15182.49359,5339.553088,3865.286151,2065.908641,10032.19485,9284.424562,10522.22058,3518.653926
33055.35978,6912.203128,15004.52444,5276.962864,3819.977279,2041.692067,9926.15729,9227.978422,10420.97233,3480.251736
32675.19108,6863.733252,14814.15022,5210.009879,3771.510217,2015.787511,9805.318551,9134.017753,10298.5047,3437.350081
32427.90613,6734.985702,14746.11722,5186.083256,3754.189808,2006.530141,9747.643285,9034.766698,10227.04226,3418.453884
32364.77554,6759.142135,14696.01997,5168.46448,3741.435631,1999.71332,9720.644987,9031.795792,10203.98966,3408.345093
32695.27633,6755.125397,14888.01195,5235.986417,3790.314554,2025.838007,9835.630749,9095.377359,10314.34919,3449.919025
33236.98642,6704.910739,15227.73946,5355.465674,3876.805222,2072.065327,10033.49028,9182.477526,10498.91406,3522.104546
33795.40586,6612.086897,15601.51206,5486.918302,3971.963378,2122.925224,10246.29074,9256.158943,10692.63433,3600.321854
34741.06039,6631.445706,16133.14743,5673.889912,4107.311555,2195.265785,10568.65637,9450.184715,11005.80202,3716.417283
35575.51862,6606.671517,16626.2927,5847.324881,4232.860599,2262.368929,10862.12538,9604.977881,11285.67493,3822.740432
35806.23202,6628.360653,16746.25945,5889.516162,4263.402738,2278.693016,10937.12183,9658.969531,11360.64848,3849.492183
35078.70883,6643.22922,16320.17336,5739.665332,4154.92618,2220.714733,10682.70935,9521.372875,11117.20859,3757.418013
34619.80181,6691.194605,16029.26055,5637.353783,4080.863163,2181.129713,10513.92567,9449.714796,10960.39781,3695.763536
33814.83779,6679.286422,15574.09647,5477.276473,3964.983688,2119.194736,10238.53648,9286.348089,10693.43648,3596.516735
32931.55042,6734.676084,15035.35501,5287.805709,3827.826381,2045.887236,9921.617194,9133.936978,10394.72715,3481.269098
32903.13406,7080.620798,14820.49534,5212.241403,3773.125611,2016.650903,9837.343781,9264.027462,10356.096,3445.666815
32397.69728,7080.620798,14530.40648,5110.219633,3699.272364,1977.178001,9662.817571,9164.382354,10187.84052,3382.656834
32265.86837,7080.620798,14454.745,5083.610137,3680.009831,1966.88261,9617.29734,9138.392743,10143.95583,3366.222461
32481.54508,7080.620798,14578.52984,5127.144205,3711.52401,1983.72623,9691.770032,9180.912657,10215.75272,3393.109671
33173.05522,7080.620798,14975.41308,5266.724647,3812.565865,2037.730833,9930.546968,9317.241484,10445.95039,3479.31638
